date,season,league,gameType,home_team,away_team,home_score,away_score
2023-10-01,2023-24,France LNB,Regular Season,LDLC ASVEL,Blois,85,77
2023-10-01,2023-24,France LNB,Regular Season,LDLC ASVEL,Élan Chalon,79,72
2023-10-02,2023-24,France LNB,Regular Season,LDLC ASVEL,Cholet,100,95
2023-10-03,2023-24,France LNB,Regular Season,LDLC ASVEL,JDA Dijon,79,74
2023-10-04,2023-24,France LNB,Regular Season,LDLC ASVEL,BCM Gravelines-Dunkerque,86,83
2023-10-05,2023-24,France LNB,Regular Season,LDLC ASVEL,JL Bourg,84,61
2023-10-06,2023-24,France LNB,Regular Season,LDLC ASVEL,Limoges CSP,77,66
2023-10-07,2023-24,France LNB,Regular Season,LDLC ASVEL,AS Monaco,79,87
2023-10-08,2023-24,France LNB,Regular Season,LDLC ASVEL,Le Mans Sarthe,89,75
2023-10-08,2023-24,France LNB,Regular Season,LDLC ASVEL,Metropolitans 92,102,76
2023-10-09,2023-24,France LNB,Regular Season,LDLC ASVEL,SLUC Nancy,89,64
2023-10-10,2023-24,France LNB,Regular Season,LDLC ASVEL,Nanterre 92,100,76
2023-10-11,2023-24,France LNB,Regular Season,LDLC ASVEL,Paris Basketball,66,86
2023-10-12,2023-24,France LNB,Regular Season,LDLC ASVEL,ESSM Le Portel,85,70
2023-10-13,2023-24,France LNB,Regular Season,LDLC ASVEL,Roanne,93,88
2023-10-14,2023-24,France LNB,Regular Season,LDLC ASVEL,Saint-Quentin,79,77
2023-10-15,2023-24,France LNB,Regular Season,LDLC ASVEL,SIG Strasbourg,91,72
2023-10-16,2023-24,France LNB,Regular Season,Blois,Élan Chalon,92,95
2023-10-16,2023-24,France LNB,Regular Season,Blois,LDLC ASVEL,72,98
2023-10-17,2023-24,France LNB,Regular Season,Blois,Cholet,78,80
2023-10-18,2023-24,France LNB,Regular Season,Blois,JDA Dijon,85,84
2023-10-19,2023-24,France LNB,Regular Season,Blois,BCM Gravelines-Dunkerque,81,73
2023-10-20,2023-24,France LNB,Regular Season,Blois,JL Bourg,102,93
2023-10-21,2023-24,France LNB,Regular Season,Blois,Limoges CSP,75,73
2023-10-22,2023-24,France LNB,Regular Season,Blois,AS Monaco,73,89
2023-10-23,2023-24,France LNB,Regular Season,Blois,Metropolitans 92,95,84
2023-10-24,2023-24,France LNB,Regular Season,Blois,SLUC Nancy,99,98
2023-10-24,2023-24,France LNB,Regular Season,Blois,Le Mans Sarthe,78,80
2023-10-25,2023-24,France LNB,Regular Season,Blois,Nanterre 92,78,89
2023-10-26,2023-24,France LNB,Regular Season,Blois,Paris Basketball,88,92
2023-10-27,2023-24,France LNB,Regular Season,Blois,ESSM Le Portel,71,80
2023-10-28,2023-24,France LNB,Regular Season,Blois,Roanne,77,80
2023-10-29,2023-24,France LNB,Regular Season,Blois,Saint-Quentin,60,75
2023-10-30,2023-24,France LNB,Regular Season,Blois,SIG Strasbourg,68,73
2023-10-31,2023-24,France LNB,Regular Season,Élan Chalon,LDLC ASVEL,88,87
2023-10-31,2023-24,France LNB,Regular Season,Élan Chalon,Blois,93,75
2023-11-01,2023-24,France LNB,Regular Season,Élan Chalon,Cholet,79,81
2023-11-02,2023-24,France LNB,Regular Season,Élan Chalon,JDA Dijon,76,84
2023-11-03,2023-24,France LNB,Regular Season,Élan Chalon,BCM Gravelines-Dunkerque,79,63
2023-11-04,2023-24,France LNB,Regular Season,Élan Chalon,JL Bourg,62,89
2023-11-05,2023-24,France LNB,Regular Season,Élan Chalon,Limoges CSP,80,78
2023-11-06,2023-24,France LNB,Regular Season,Élan Chalon,AS Monaco,68,104
2023-11-07,2023-24,France LNB,Regular Season,Élan Chalon,Metropolitans 92,86,92
2023-11-08,2023-24,France LNB,Regular Season,Élan Chalon,Le Mans Sarthe,73,68
2023-11-08,2023-24,France LNB,Regular Season,Élan Chalon,SLUC Nancy,70,74
2023-11-09,2023-24,France LNB,Regular Season,Élan Chalon,Nanterre 92,89,97
2023-11-10,2023-24,France LNB,Regular Season,Élan Chalon,Paris Basketball,73,84
2023-11-11,2023-24,France LNB,Regular Season,Élan Chalon,ESSM Le Portel,94,65
2023-11-12,2023-24,France LNB,Regular Season,Élan Chalon,Roanne,105,86
2023-11-13,2023-24,France LNB,Regular Season,Élan Chalon,Saint-Quentin,97,90
2023-11-14,2023-24,France LNB,Regular Season,Élan Chalon,SIG Strasbourg,101,91
2023-11-15,2023-24,France LNB,Regular Season,Cholet,LDLC ASVEL,69,73
2023-11-16,2023-24,France LNB,Regular Season,Cholet,Blois,71,80
2023-11-16,2023-24,France LNB,Regular Season,Cholet,Élan Chalon,84,77
2023-11-17,2023-24,France LNB,Regular Season,Cholet,JDA Dijon,79,88
2023-11-18,2023-24,France LNB,Regular Season,Cholet,BCM Gravelines-Dunkerque,72,84
2023-11-19,2023-24,France LNB,Regular Season,Cholet,JL Bourg,78,88
2023-11-20,2023-24,France LNB,Regular Season,Cholet,Limoges CSP,71,67
2023-11-21,2023-24,France LNB,Regular Season,Cholet,AS Monaco,69,75
2023-11-22,2023-24,France LNB,Regular Season,Cholet,Metropolitans 92,112,83
2023-11-23,2023-24,France LNB,Regular Season,Cholet,Le Mans Sarthe,111,96
2023-11-24,2023-24,France LNB,Regular Season,Cholet,SLUC Nancy,67,76
2023-11-24,2023-24,France LNB,Regular Season,Cholet,Nanterre 92,70,67
2023-11-25,2023-24,France LNB,Regular Season,Cholet,Paris Basketball,70,77
2023-11-26,2023-24,France LNB,Regular Season,Cholet,ESSM Le Portel,89,82
2023-11-27,2023-24,France LNB,Regular Season,Cholet,Roanne,90,86
2023-11-28,2023-24,France LNB,Regular Season,Cholet,Saint-Quentin,73,69
2023-11-29,2023-24,France LNB,Regular Season,Cholet,SIG Strasbourg,78,90
2023-11-30,2023-24,France LNB,Regular Season,JDA Dijon,LDLC ASVEL,71,73
2023-12-01,2023-24,France LNB,Regular Season,JDA Dijon,Blois,81,63
2023-12-01,2023-24,France LNB,Regular Season,JDA Dijon,Élan Chalon,73,66
2023-12-02,2023-24,France LNB,Regular Season,JDA Dijon,Cholet,60,62
2023-12-03,2023-24,France LNB,Regular Season,JDA Dijon,BCM Gravelines-Dunkerque,90,69
2023-12-04,2023-24,France LNB,Regular Season,JDA Dijon,JL Bourg,66,84
2023-12-05,2023-24,France LNB,Regular Season,JDA Dijon,Limoges CSP,90,60
2023-12-06,2023-24,France LNB,Regular Season,JDA Dijon,AS Monaco,72,80
2023-12-07,2023-24,France LNB,Regular Season,JDA Dijon,Metropolitans 92,94,54
2023-12-08,2023-24,France LNB,Regular Season,JDA Dijon,Le Mans Sarthe,87,77
2023-12-09,2023-24,France LNB,Regular Season,JDA Dijon,SLUC Nancy,88,73
2023-12-09,2023-24,France LNB,Regular Season,JDA Dijon,Nanterre 92,82,84
2023-12-10,2023-24,France LNB,Regular Season,JDA Dijon,Paris Basketball,72,80
2023-12-11,2023-24,France LNB,Regular Season,JDA Dijon,ESSM Le Portel,92,80
2023-12-12,2023-24,France LNB,Regular Season,JDA Dijon,Roanne,99,82
2023-12-13,2023-24,France LNB,Regular Season,JDA Dijon,Saint-Quentin,77,69
2023-12-14,2023-24,France LNB,Regular Season,JDA Dijon,SIG Strasbourg,80,68
2023-12-15,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,LDLC ASVEL,74,79
2023-12-16,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Blois,82,73
2023-12-17,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Élan Chalon,81,83
2023-12-17,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Cholet,66,59
2023-12-18,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,JDA Dijon,71,55
2023-12-19,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,JL Bourg,64,75
2023-12-20,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Limoges CSP,79,83
2023-12-21,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,AS Monaco,68,72
2023-12-22,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Metropolitans 92,106,76
2023-12-23,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Le Mans Sarthe,71,84
2023-12-24,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,SLUC Nancy,83,76
2023-12-25,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Paris Basketball,66,77
2023-12-25,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Nanterre 92,80,79
2023-12-26,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,ESSM Le Portel,77,83
2023-12-27,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Roanne,82,67
2023-12-28,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,Saint-Quentin,69,78
2023-12-29,2023-24,France LNB,Regular Season,BCM Gravelines-Dunkerque,SIG Strasbourg,67,56
2023-12-30,2023-24,France LNB,Regular Season,JL Bourg,LDLC ASVEL,74,80
2023-12-31,2023-24,France LNB,Regular Season,JL Bourg,Blois,81,66
2024-01-01,2023-24,France LNB,Regular Season,JL Bourg,Cholet,78,80
2024-01-01,2023-24,France LNB,Regular Season,JL Bourg,Élan Chalon,90,67
2024-01-02,2023-24,France LNB,Regular Season,JL Bourg,JDA Dijon,66,60
2024-01-03,2023-24,France LNB,Regular Season,JL Bourg,BCM Gravelines-Dunkerque,90,82
2024-01-04,2023-24,France LNB,Regular Season,JL Bourg,Limoges CSP,77,67
2024-01-05,2023-24,France LNB,Regular Season,JL Bourg,AS Monaco,74,70
2024-01-06,2023-24,France LNB,Regular Season,JL Bourg,Metropolitans 92,94,73
2024-01-07,2023-24,France LNB,Regular Season,JL Bourg,Le Mans Sarthe,86,67
2024-01-08,2023-24,France LNB,Regular Season,JL Bourg,SLUC Nancy,103,78
2024-01-09,2023-24,France LNB,Regular Season,JL Bourg,Paris Basketball,83,81
2024-01-09,2023-24,France LNB,Regular Season,JL Bourg,Nanterre 92,85,67
2024-01-10,2023-24,France LNB,Regular Season,JL Bourg,ESSM Le Portel,106,74
2024-01-11,2023-24,France LNB,Regular Season,JL Bourg,Roanne,81,84
2024-01-12,2023-24,France LNB,Regular Season,JL Bourg,Saint-Quentin,86,71
2024-01-13,2023-24,France LNB,Regular Season,JL Bourg,SIG Strasbourg,77,74
2024-01-14,2023-24,France LNB,Regular Season,Limoges CSP,LDLC ASVEL,79,68
2024-01-15,2023-24,France LNB,Regular Season,Limoges CSP,Blois,86,78
2024-01-16,2023-24,France LNB,Regular Season,Limoges CSP,Élan Chalon,107,88
2024-01-17,2023-24,France LNB,Regular Season,Limoges CSP,JDA Dijon,93,77
2024-01-17,2023-24,France LNB,Regular Season,Limoges CSP,Cholet,81,90
2024-01-18,2023-24,France LNB,Regular Season,Limoges CSP,BCM Gravelines-Dunkerque,88,63
2024-01-19,2023-24,France LNB,Regular Season,Limoges CSP,JL Bourg,86,90
2024-01-20,2023-24,France LNB,Regular Season,Limoges CSP,AS Monaco,59,72
2024-01-21,2023-24,France LNB,Regular Season,Limoges CSP,Metropolitans 92,98,88
2024-01-22,2023-24,France LNB,Regular Season,Limoges CSP,Le Mans Sarthe,79,78
2024-01-23,2023-24,France LNB,Regular Season,Limoges CSP,SLUC Nancy,102,99
2024-01-24,2023-24,France LNB,Regular Season,Limoges CSP,Nanterre 92,79,68
2024-01-25,2023-24,France LNB,Regular Season,Limoges CSP,ESSM Le Portel,73,76
2024-01-25,2023-24,France LNB,Regular Season,Limoges CSP,Paris Basketball,65,83
2024-01-26,2023-24,France LNB,Regular Season,Limoges CSP,Roanne,80,77
2024-01-27,2023-24,France LNB,Regular Season,Limoges CSP,Saint-Quentin,83,80
2024-01-28,2023-24,France LNB,Regular Season,Limoges CSP,SIG Strasbourg,73,80
2024-01-29,2023-24,France LNB,Regular Season,AS Monaco,LDLC ASVEL,89,71
2024-01-30,2023-24,France LNB,Regular Season,AS Monaco,Blois,99,81
2024-01-31,2023-24,France LNB,Regular Season,AS Monaco,Élan Chalon,82,69
2024-02-01,2023-24,France LNB,Regular Season,AS Monaco,Cholet,66,79
2024-02-01,2023-24,France LNB,Regular Season,AS Monaco,JDA Dijon,88,74
2024-02-02,2023-24,France LNB,Regular Season,AS Monaco,BCM Gravelines-Dunkerque,91,76
2024-02-03,2023-24,France LNB,Regular Season,AS Monaco,JL Bourg,78,67
2024-02-04,2023-24,France LNB,Regular Season,AS Monaco,Limoges CSP,94,56
2024-02-05,2023-24,France LNB,Regular Season,AS Monaco,Metropolitans 92,84,72
2024-02-06,2023-24,France LNB,Regular Season,AS Monaco,Le Mans Sarthe,78,74
2024-02-07,2023-24,France LNB,Regular Season,AS Monaco,SLUC Nancy,86,100
2024-02-08,2023-24,France LNB,Regular Season,AS Monaco,Nanterre 92,91,82
2024-02-09,2023-24,France LNB,Regular Season,AS Monaco,Paris Basketball,84,62
2024-02-09,2023-24,France LNB,Regular Season,AS Monaco,ESSM Le Portel,101,67
2024-02-10,2023-24,France LNB,Regular Season,AS Monaco,Roanne,116,73
2024-02-11,2023-24,France LNB,Regular Season,AS Monaco,Saint-Quentin,77,75
2024-02-12,2023-24,France LNB,Regular Season,AS Monaco,SIG Strasbourg,92,78
2024-02-13,2023-24,France LNB,Regular Season,Metropolitans 92,LDLC ASVEL,79,103
2024-02-14,2023-24,France LNB,Regular Season,Metropolitans 92,Blois,81,87
2024-02-15,2023-24,France LNB,Regular Season,Metropolitans 92,Élan Chalon,75,83
2024-02-16,2023-24,France LNB,Regular Season,Metropolitans 92,Cholet,78,92
2024-02-17,2023-24,France LNB,Regular Season,Metropolitans 92,JDA Dijon,82,77
2024-02-17,2023-24,France LNB,Regular Season,Metropolitans 92,BCM Gravelines-Dunkerque,72,74
2024-02-18,2023-24,France LNB,Regular Season,Metropolitans 92,JL Bourg,82,101
2024-02-19,2023-24,France LNB,Regular Season,Metropolitans 92,Limoges CSP,67,90
2024-02-20,2023-24,France LNB,Regular Season,Metropolitans 92,AS Monaco,77,85
2024-02-21,2023-24,France LNB,Regular Season,Metropolitans 92,Le Mans Sarthe,88,100
2024-02-22,2023-24,France LNB,Regular Season,Metropolitans 92,SLUC Nancy,80,89
2024-02-23,2023-24,France LNB,Regular Season,Metropolitans 92,Nanterre 92,80,90
2024-02-24,2023-24,France LNB,Regular Season,Metropolitans 92,Paris Basketball,77,93
2024-02-25,2023-24,France LNB,Regular Season,Metropolitans 92,ESSM Le Portel,62,78
2024-02-25,2023-24,France LNB,Regular Season,Metropolitans 92,Roanne,90,83
2024-02-26,2023-24,France LNB,Regular Season,Metropolitans 92,Saint-Quentin,69,73
2024-02-27,2023-24,France LNB,Regular Season,Metropolitans 92,SIG Strasbourg,85,107
2024-02-28,2023-24,France LNB,Regular Season,Le Mans Sarthe,LDLC ASVEL,87,100
2024-02-29,2023-24,France LNB,Regular Season,Le Mans Sarthe,Blois,110,96
2024-03-01,2023-24,France LNB,Regular Season,Le Mans Sarthe,Élan Chalon,98,72
2024-03-02,2023-24,France LNB,Regular Season,Le Mans Sarthe,Cholet,85,88
2024-03-03,2023-24,France LNB,Regular Season,Le Mans Sarthe,JDA Dijon,76,67
2024-03-03,2023-24,France LNB,Regular Season,Le Mans Sarthe,BCM Gravelines-Dunkerque,78,68
2024-03-04,2023-24,France LNB,Regular Season,Le Mans Sarthe,JL Bourg,64,80
2024-03-05,2023-24,France LNB,Regular Season,Le Mans Sarthe,Limoges CSP,101,75
2024-03-06,2023-24,France LNB,Regular Season,Le Mans Sarthe,AS Monaco,84,95
2024-03-07,2023-24,France LNB,Regular Season,Le Mans Sarthe,Metropolitans 92,110,96
2024-03-08,2023-24,France LNB,Regular Season,Le Mans Sarthe,SLUC Nancy,98,66
2024-03-09,2023-24,France LNB,Regular Season,Le Mans Sarthe,Nanterre 92,76,89
2024-03-10,2023-24,France LNB,Regular Season,Le Mans Sarthe,Paris Basketball,55,88
2024-03-11,2023-24,France LNB,Regular Season,Le Mans Sarthe,ESSM Le Portel,73,67
2024-03-11,2023-24,France LNB,Regular Season,Le Mans Sarthe,Roanne,90,80
2024-03-12,2023-24,France LNB,Regular Season,Le Mans Sarthe,Saint-Quentin,76,77
2024-03-13,2023-24,France LNB,Regular Season,Le Mans Sarthe,SIG Strasbourg,86,78
2024-03-14,2023-24,France LNB,Regular Season,SLUC Nancy,LDLC ASVEL,58,83
2024-03-15,2023-24,France LNB,Regular Season,SLUC Nancy,Blois,93,96
2024-03-16,2023-24,France LNB,Regular Season,SLUC Nancy,Élan Chalon,92,83
2024-03-17,2023-24,France LNB,Regular Season,SLUC Nancy,Cholet,77,85
2024-03-18,2023-24,France LNB,Regular Season,SLUC Nancy,JDA Dijon,66,56
2024-03-19,2023-24,France LNB,Regular Season,SLUC Nancy,JL Bourg,59,85
2024-03-19,2023-24,France LNB,Regular Season,SLUC Nancy,BCM Gravelines-Dunkerque,69,59
2024-03-20,2023-24,France LNB,Regular Season,SLUC Nancy,Limoges CSP,67,75
2024-03-21,2023-24,France LNB,Regular Season,SLUC Nancy,AS Monaco,94,86
2024-03-22,2023-24,France LNB,Regular Season,SLUC Nancy,Metropolitans 92,85,69
2024-03-23,2023-24,France LNB,Regular Season,SLUC Nancy,Le Mans Sarthe,68,60
2024-03-24,2023-24,France LNB,Regular Season,SLUC Nancy,Nanterre 92,91,71
2024-03-25,2023-24,France LNB,Regular Season,SLUC Nancy,Paris Basketball,81,78
2024-03-26,2023-24,France LNB,Regular Season,SLUC Nancy,ESSM Le Portel,76,91
2024-03-27,2023-24,France LNB,Regular Season,SLUC Nancy,Roanne,84,79
2024-03-27,2023-24,France LNB,Regular Season,SLUC Nancy,Saint-Quentin,69,77
2024-03-28,2023-24,France LNB,Regular Season,SLUC Nancy,SIG Strasbourg,79,75
2024-03-29,2023-24,France LNB,Regular Season,Nanterre 92,LDLC ASVEL,85,81
2024-03-30,2023-24,France LNB,Regular Season,Nanterre 92,Blois,103,106
2024-03-31,2023-24,France LNB,Regular Season,Nanterre 92,Élan Chalon,83,72
2024-04-01,2023-24,France LNB,Regular Season,Nanterre 92,Cholet,91,87
2024-04-02,2023-24,France LNB,Regular Season,Nanterre 92,JDA Dijon,67,87
2024-04-03,2023-24,France LNB,Regular Season,Nanterre 92,JL Bourg,105,98
2024-04-03,2023-24,France LNB,Regular Season,Nanterre 92,BCM Gravelines-Dunkerque,78,75
2024-04-04,2023-24,France LNB,Regular Season,Nanterre 92,Limoges CSP,113,77
2024-04-05,2023-24,France LNB,Regular Season,Nanterre 92,AS Monaco,80,86
2024-04-06,2023-24,France LNB,Regular Season,Nanterre 92,Metropolitans 92,94,86
2024-04-07,2023-24,France LNB,Regular Season,Nanterre 92,Le Mans Sarthe,93,81
2024-04-08,2023-24,France LNB,Regular Season,Nanterre 92,SLUC Nancy,89,88
2024-04-09,2023-24,France LNB,Regular Season,Nanterre 92,Paris Basketball,67,98
2024-04-10,2023-24,France LNB,Regular Season,Nanterre 92,ESSM Le Portel,109,88
2024-04-11,2023-24,France LNB,Regular Season,Nanterre 92,Saint-Quentin,80,75
2024-04-11,2023-24,France LNB,Regular Season,Nanterre 92,Roanne,83,77
2024-04-12,2023-24,France LNB,Regular Season,Nanterre 92,SIG Strasbourg,76,68
2024-04-13,2023-24,France LNB,Regular Season,Paris Basketball,LDLC ASVEL,92,86
2024-04-14,2023-24,France LNB,Regular Season,Paris Basketball,Blois,72,65
2024-04-15,2023-24,France LNB,Regular Season,Paris Basketball,Élan Chalon,85,70
2024-04-16,2023-24,France LNB,Regular Season,Paris Basketball,Cholet,92,90
2024-04-17,2023-24,France LNB,Regular Season,Paris Basketball,JDA Dijon,81,64
2024-04-18,2023-24,France LNB,Regular Season,Paris Basketball,BCM Gravelines-Dunkerque,97,78
2024-04-19,2023-24,France LNB,Regular Season,Paris Basketball,JL Bourg,84,80
2024-04-19,2023-24,France LNB,Regular Season,Paris Basketball,Limoges CSP,101,77
2024-04-20,2023-24,France LNB,Regular Season,Paris Basketball,AS Monaco,85,92
2024-04-21,2023-24,France LNB,Regular Season,Paris Basketball,Metropolitans 92,93,86
2024-04-22,2023-24,France LNB,Regular Season,Paris Basketball,Le Mans Sarthe,112,71
2024-04-23,2023-24,France LNB,Regular Season,Paris Basketball,SLUC Nancy,113,71
2024-04-24,2023-24,France LNB,Regular Season,Paris Basketball,Nanterre 92,102,68
2024-04-25,2023-24,France LNB,Regular Season,Paris Basketball,ESSM Le Portel,86,90
2024-04-26,2023-24,France LNB,Regular Season,Paris Basketball,Roanne,90,61
2024-04-27,2023-24,France LNB,Regular Season,Paris Basketball,Saint-Quentin,87,65
2024-04-27,2023-24,France LNB,Regular Season,Paris Basketball,SIG Strasbourg,78,67
2024-04-28,2023-24,France LNB,Regular Season,ESSM Le Portel,LDLC ASVEL,66,101
2024-04-29,2023-24,France LNB,Regular Season,ESSM Le Portel,Blois,94,89
2024-04-30,2023-24,France LNB,Regular Season,ESSM Le Portel,Élan Chalon,99,96
2024-05-01,2023-24,France LNB,Regular Season,ESSM Le Portel,Cholet,87,84
2024-05-02,2023-24,France LNB,Regular Season,ESSM Le Portel,JDA Dijon,81,75
2024-05-03,2023-24,France LNB,Regular Season,ESSM Le Portel,BCM Gravelines-Dunkerque,91,82
2024-05-04,2023-24,France LNB,Regular Season,ESSM Le Portel,Limoges CSP,76,66
2024-05-04,2023-24,France LNB,Regular Season,ESSM Le Portel,JL Bourg,66,99
2024-05-05,2023-24,France LNB,Regular Season,ESSM Le Portel,AS Monaco,67,74
2024-05-06,2023-24,France LNB,Regular Season,ESSM Le Portel,Metropolitans 92,104,79
2024-05-07,2023-24,France LNB,Regular Season,ESSM Le Portel,Le Mans Sarthe,85,76
2024-05-08,2023-24,France LNB,Regular Season,ESSM Le Portel,SLUC Nancy,88,93
2024-05-09,2023-24,France LNB,Regular Season,ESSM Le Portel,Nanterre 92,72,84
2024-05-10,2023-24,France LNB,Regular Season,ESSM Le Portel,Paris Basketball,66,80
2024-05-11,2023-24,France LNB,Regular Season,ESSM Le Portel,Roanne,91,76
2024-05-12,2023-24,France LNB,Regular Season,ESSM Le Portel,Saint-Quentin,85,76
2024-05-12,2023-24,France LNB,Regular Season,ESSM Le Portel,SIG Strasbourg,96,77
2024-05-13,2023-24,France LNB,Regular Season,Roanne,LDLC ASVEL,66,69
2024-05-14,2023-24,France LNB,Regular Season,Roanne,Blois,83,81
2024-05-15,2023-24,France LNB,Regular Season,Roanne,Élan Chalon,82,93
2024-05-16,2023-24,France LNB,Regular Season,Roanne,Cholet,82,69
2024-05-17,2023-24,France LNB,Regular Season,Roanne,JDA Dijon,92,105
2024-05-18,2023-24,France LNB,Regular Season,Roanne,BCM Gravelines-Dunkerque,69,78
2024-05-19,2023-24,France LNB,Regular Season,Roanne,JL Bourg,87,111
2024-05-20,2023-24,France LNB,Regular Season,Roanne,Limoges CSP,79,76
2024-05-20,2023-24,France LNB,Regular Season,Roanne,AS Monaco,92,99
2024-05-21,2023-24,France LNB,Regular Season,Roanne,Metropolitans 92,105,93
2024-05-22,2023-24,France LNB,Regular Season,Roanne,Le Mans Sarthe,70,71
2024-05-23,2023-24,France LNB,Regular Season,Roanne,SLUC Nancy,107,80
2024-05-24,2023-24,France LNB,Regular Season,Roanne,Nanterre 92,72,86
2024-05-25,2023-24,France LNB,Regular Season,Roanne,Paris Basketball,83,76
2024-05-26,2023-24,France LNB,Regular Season,Roanne,ESSM Le Portel,84,83
2024-05-27,2023-24,France LNB,Regular Season,Roanne,Saint-Quentin,90,96
2024-05-28,2023-24,France LNB,Regular Season,Roanne,SIG Strasbourg,82,98
2024-05-28,2023-24,France LNB,Regular Season,Saint-Quentin,LDLC ASVEL,91,71
2024-05-29,2023-24,France LNB,Regular Season,Saint-Quentin,Blois,75,64
2024-05-30,2023-24,France LNB,Regular Season,Saint-Quentin,Élan Chalon,75,70
2024-05-31,2023-24,France LNB,Regular Season,Saint-Quentin,Cholet,75,60
2024-06-01,2023-24,France LNB,Regular Season,Saint-Quentin,JDA Dijon,77,73
2024-06-02,2023-24,France LNB,Regular Season,Saint-Quentin,BCM Gravelines-Dunkerque,68,76
2024-06-03,2023-24,France LNB,Regular Season,Saint-Quentin,JL Bourg,92,61
2024-06-04,2023-24,France LNB,Regular Season,Saint-Quentin,Limoges CSP,75,83
2024-06-04,2023-24,France LNB,Regular Season,Saint-Quentin,AS Monaco,71,69
2024-06-05,2023-24,France LNB,Regular Season,Saint-Quentin,Metropolitans 92,68,82
2024-06-06,2023-24,France LNB,Regular Season,Saint-Quentin,Le Mans Sarthe,81,64
2024-06-07,2023-24,France LNB,Regular Season,Saint-Quentin,SLUC Nancy,71,78
2024-06-08,2023-24,France LNB,Regular Season,Saint-Quentin,Nanterre 92,87,82
2024-06-09,2023-24,France LNB,Regular Season,Saint-Quentin,Paris Basketball,65,81
2024-06-10,2023-24,France LNB,Regular Season,Saint-Quentin,ESSM Le Portel,88,67
2024-06-11,2023-24,France LNB,Regular Season,Saint-Quentin,Roanne,57,64
2024-06-12,2023-24,France LNB,Regular Season,Saint-Quentin,SIG Strasbourg,86,66
2024-06-12,2023-24,France LNB,Regular Season,SIG Strasbourg,LDLC ASVEL,82,80
2024-06-13,2023-24,France LNB,Regular Season,SIG Strasbourg,Blois,80,88
2024-06-14,2023-24,France LNB,Regular Season,SIG Strasbourg,Élan Chalon,82,86
2024-06-15,2023-24,France LNB,Regular Season,SIG Strasbourg,Cholet,79,76
2024-06-16,2023-24,France LNB,Regular Season,SIG Strasbourg,JDA Dijon,64,81
2024-06-17,2023-24,France LNB,Regular Season,SIG Strasbourg,BCM Gravelines-Dunkerque,68,65
2024-06-18,2023-24,France LNB,Regular Season,SIG Strasbourg,JL Bourg,65,83
2024-06-19,2023-24,France LNB,Regular Season,SIG Strasbourg,Limoges CSP,80,87
2024-06-20,2023-24,France LNB,Regular Season,SIG Strasbourg,AS Monaco,67,83
2024-06-20,2023-24,France LNB,Regular Season,SIG Strasbourg,Metropolitans 92,74,61
2024-06-21,2023-24,France LNB,Regular Season,SIG Strasbourg,Le Mans Sarthe,71,80
2024-06-22,2023-24,France LNB,Regular Season,SIG Strasbourg,SLUC Nancy,88,78
2024-06-23,2023-24,France LNB,Regular Season,SIG Strasbourg,Nanterre 92,71,57
2024-06-24,2023-24,France LNB,Regular Season,SIG Strasbourg,Paris Basketball,89,86
2024-06-25,2023-24,France LNB,Regular Season,SIG Strasbourg,ESSM Le Portel,90,75
2024-06-26,2023-24,France LNB,Regular Season,SIG Strasbourg,Roanne,97,82
2024-06-27,2023-24,France LNB,Regular Season,SIG Strasbourg,Saint-Quentin,78,66
2024-10-01,2024-25,France LNB,Regular Season,LDLC ASVEL,Élan Chalon,116,95
2024-10-02,2024-25,France LNB,Regular Season,LDLC ASVEL,Cholet,87,101
2024-10-03,2024-25,France LNB,Regular Season,LDLC ASVEL,JDA Dijon,84,83
2024-10-04,2024-25,France LNB,Regular Season,LDLC ASVEL,BCM Gravelines-Dunkerque,90,83
2024-10-05,2024-25,France LNB,Regular Season,LDLC ASVEL,JL Bourg,89,80
