date,season,league,gameType,home_team,away_team,home_score,away_score
2021-09-01,2021-22,Spain ACB,Regular Season,Barça,Baxi Manresa,95,96
2021-09-01,2021-22,Spain ACB,Regular Season,Barça,Bitci Baskonia,78,91
2021-09-02,2021-22,Spain ACB,Regular Season,Barça,Casademont Zaragoza,76,63
2021-09-03,2021-22,Spain ACB,Regular Season,Barça,Coosur Real Betis,83,63
2021-09-04,2021-22,Spain ACB,Regular Season,Barça,Gran Canaria,98,80
2021-09-05,2021-22,Spain ACB,Regular Season,Barça,Hereda San Pablo Burgos,84,69
2021-09-06,2021-22,Spain ACB,Regular Season,Barça,Joventut,99,84
2021-09-07,2021-22,Spain ACB,Regular Season,Barça,Lenovo Tenerife,69,65
2021-09-08,2021-22,Spain ACB,Regular Season,Barça,Monbus Obradoiro,83,67
2021-09-09,2021-22,Spain ACB,Regular Season,Barça,MoraBanc Andorra,107,88
2021-09-10,2021-22,Spain ACB,Regular Season,Barça,Real Madrid,108,97
2021-09-11,2021-22,Spain ACB,Regular Season,Barça,Río Breogán,78,69
2021-09-12,2021-22,Spain ACB,Regular Season,Barça,Surne Bilbao Basket,84,62
2021-09-13,2021-22,Spain ACB,Regular Season,Barça,UCAM Murcia,85,78
2021-09-14,2021-22,Spain ACB,Regular Season,Barça,Unicaja,63,73
2021-09-15,2021-22,Spain ACB,Regular Season,Barça,Urbas Fuenlabrada,79,69
2021-09-16,2021-22,Spain ACB,Regular Season,Barça,Valencia Basket,79,87
2021-09-17,2021-22,Spain ACB,Regular Season,Baxi Manresa,Barça,80,94
2021-09-18,2021-22,Spain ACB,Regular Season,Baxi Manresa,Bitci Baskonia,74,67
2021-09-19,2021-22,Spain ACB,Regular Season,Baxi Manresa,Casademont Zaragoza,94,73
2021-09-20,2021-22,Spain ACB,Regular Season,Baxi Manresa,Coosur Real Betis,96,102
2021-09-21,2021-22,Spain ACB,Regular Season,Baxi Manresa,Gran Canaria,91,72
2021-09-22,2021-22,Spain ACB,Regular Season,Baxi Manresa,Hereda San Pablo Burgos,93,68
2021-09-23,2021-22,Spain ACB,Regular Season,Baxi Manresa,Joventut,95,91
2021-09-24,2021-22,Spain ACB,Regular Season,Baxi Manresa,Lenovo Tenerife,95,93
2021-09-25,2021-22,Spain ACB,Regular Season,Baxi Manresa,Monbus Obradoiro,104,84
2021-09-26,2021-22,Spain ACB,Regular Season,Baxi Manresa,MoraBanc Andorra,94,60
2021-09-27,2021-22,Spain ACB,Regular Season,Baxi Manresa,Real Madrid,87,92
2021-09-28,2021-22,Spain ACB,Regular Season,Baxi Manresa,Río Breogán,86,75
2021-09-29,2021-22,Spain ACB,Regular Season,Baxi Manresa,Surne Bilbao Basket,87,79
2021-09-30,2021-22,Spain ACB,Regular Season,Baxi Manresa,UCAM Murcia,103,93
2021-10-01,2021-22,Spain ACB,Regular Season,Baxi Manresa,Unicaja,85,74
2021-10-02,2021-22,Spain ACB,Regular Season,Baxi Manresa,Urbas Fuenlabrada,99,89
2021-10-03,2021-22,Spain ACB,Regular Season,Baxi Manresa,Valencia Basket,69,89
2021-10-04,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Barça,77,96
2021-10-05,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Baxi Manresa,107,85
2021-10-06,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Casademont Zaragoza,91,59
2021-10-07,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Coosur Real Betis,93,72
2021-10-08,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Gran Canaria,70,86
2021-10-09,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Hereda San Pablo Burgos,80,69
2021-10-10,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Joventut,81,89
2021-10-11,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Lenovo Tenerife,65,71
2021-10-12,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Monbus Obradoiro,91,70
2021-10-13,2021-22,Spain ACB,Regular Season,Bitci Baskonia,MoraBanc Andorra,83,77
2021-10-14,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Real Madrid,65,83
2021-10-15,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Río Breogán,89,84
2021-10-16,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Surne Bilbao Basket,101,86
2021-10-17,2021-22,Spain ACB,Regular Season,Bitci Baskonia,UCAM Murcia,93,83
2021-10-18,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Unicaja,92,89
2021-10-19,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Urbas Fuenlabrada,95,86
2021-10-20,2021-22,Spain ACB,Regular Season,Bitci Baskonia,Valencia Basket,71,78
2021-10-21,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Barça,76,71
2021-10-21,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Baxi Manresa,98,91
2021-10-22,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Bitci Baskonia,97,79
2021-10-23,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Coosur Real Betis,82,72
2021-10-24,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Gran Canaria,76,86
2021-10-25,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Hereda San Pablo Burgos,54,75
2021-10-26,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Joventut,63,77
2021-10-27,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Lenovo Tenerife,62,77
2021-10-28,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Monbus Obradoiro,80,73
2021-10-29,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,MoraBanc Andorra,80,83
2021-10-30,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Real Madrid,65,86
2021-10-31,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Río Breogán,79,75
2021-11-01,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Surne Bilbao Basket,80,82
2021-11-02,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,UCAM Murcia,91,78
2021-11-03,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Unicaja,93,82
2021-11-04,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Urbas Fuenlabrada,74,85
2021-11-05,2021-22,Spain ACB,Regular Season,Casademont Zaragoza,Valencia Basket,70,76
2021-11-06,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Barça,61,78
2021-11-07,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Baxi Manresa,64,106
2021-11-08,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Bitci Baskonia,83,87
2021-11-09,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Casademont Zaragoza,79,69
2021-11-10,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Gran Canaria,93,86
2021-11-11,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Hereda San Pablo Burgos,71,74
2021-11-12,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Joventut,66,77
2021-11-13,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Lenovo Tenerife,72,81
2021-11-14,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Monbus Obradoiro,76,87
2021-11-15,2021-22,Spain ACB,Regular Season,Coosur Real Betis,MoraBanc Andorra,102,98
2021-11-16,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Real Madrid,69,71
2021-11-17,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Río Breogán,84,81
2021-11-18,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Surne Bilbao Basket,71,88
2021-11-19,2021-22,Spain ACB,Regular Season,Coosur Real Betis,UCAM Murcia,84,93
2021-11-20,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Unicaja,73,79
2021-11-21,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Urbas Fuenlabrada,99,83
2021-11-22,2021-22,Spain ACB,Regular Season,Coosur Real Betis,Valencia Basket,75,68
2021-11-23,2021-22,Spain ACB,Regular Season,Gran Canaria,Barça,64,82
2021-11-24,2021-22,Spain ACB,Regular Season,Gran Canaria,Baxi Manresa,80,82
2021-11-25,2021-22,Spain ACB,Regular Season,Gran Canaria,Bitci Baskonia,83,77
2021-11-26,2021-22,Spain ACB,Regular Season,Gran Canaria,Casademont Zaragoza,79,76
2021-11-27,2021-22,Spain ACB,Regular Season,Gran Canaria,Coosur Real Betis,94,70
2021-11-28,2021-22,Spain ACB,Regular Season,Gran Canaria,Hereda San Pablo Burgos,82,89
2021-11-29,2021-22,Spain ACB,Regular Season,Gran Canaria,Joventut,84,71
2021-11-30,2021-22,Spain ACB,Regular Season,Gran Canaria,Lenovo Tenerife,89,77
2021-12-01,2021-22,Spain ACB,Regular Season,Gran Canaria,Monbus Obradoiro,71,69
2021-12-02,2021-22,Spain ACB,Regular Season,Gran Canaria,MoraBanc Andorra,84,78
2021-12-03,2021-22,Spain ACB,Regular Season,Gran Canaria,Real Madrid,83,91
2021-12-04,2021-22,Spain ACB,Regular Season,Gran Canaria,Río Breogán,84,86
2021-12-05,2021-22,Spain ACB,Regular Season,Gran Canaria,Surne Bilbao Basket,88,86
2021-12-06,2021-22,Spain ACB,Regular Season,Gran Canaria,UCAM Murcia,83,100
2021-12-07,2021-22,Spain ACB,Regular Season,Gran Canaria,Unicaja,76,59
2021-12-08,2021-22,Spain ACB,Regular Season,Gran Canaria,Urbas Fuenlabrada,79,60
2021-12-09,2021-22,Spain ACB,Regular Season,Gran Canaria,Valencia Basket,89,83
2021-12-10,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Baxi Manresa,82,90
2021-12-10,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Barça,69,83
2021-12-11,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Bitci Baskonia,62,78
2021-12-12,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Casademont Zaragoza,78,56
2021-12-13,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Coosur Real Betis,76,84
2021-12-14,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Gran Canaria,77,86
2021-12-15,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Joventut,92,76
2021-12-16,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Lenovo Tenerife,73,81
2021-12-17,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Monbus Obradoiro,77,82
2021-12-18,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,MoraBanc Andorra,81,70
2021-12-19,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Real Madrid,70,85
2021-12-20,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Río Breogán,62,87
2021-12-21,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Surne Bilbao Basket,104,97
2021-12-22,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,UCAM Murcia,84,102
2021-12-23,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Unicaja,89,74
2021-12-24,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Urbas Fuenlabrada,66,83
2021-12-25,2021-22,Spain ACB,Regular Season,Hereda San Pablo Burgos,Valencia Basket,65,69
2021-12-26,2021-22,Spain ACB,Regular Season,Joventut,Barça,83,72
2021-12-27,2021-22,Spain ACB,Regular Season,Joventut,Baxi Manresa,105,61
2021-12-28,2021-22,Spain ACB,Regular Season,Joventut,Bitci Baskonia,72,61
2021-12-29,2021-22,Spain ACB,Regular Season,Joventut,Casademont Zaragoza,84,78
2021-12-30,2021-22,Spain ACB,Regular Season,Joventut,Coosur Real Betis,84,82
2021-12-31,2021-22,Spain ACB,Regular Season,Joventut,Gran Canaria,82,75
2022-01-01,2021-22,Spain ACB,Regular Season,Joventut,Hereda San Pablo Burgos,82,65
2022-01-02,2021-22,Spain ACB,Regular Season,Joventut,Lenovo Tenerife,58,74
2022-01-03,2021-22,Spain ACB,Regular Season,Joventut,Monbus Obradoiro,78,84
2022-01-04,2021-22,Spain ACB,Regular Season,Joventut,MoraBanc Andorra,73,79
2022-01-05,2021-22,Spain ACB,Regular Season,Joventut,Real Madrid,71,90
2022-01-06,2021-22,Spain ACB,Regular Season,Joventut,Río Breogán,96,87
2022-01-07,2021-22,Spain ACB,Regular Season,Joventut,Surne Bilbao Basket,85,79
2022-01-08,2021-22,Spain ACB,Regular Season,Joventut,UCAM Murcia,83,77
2022-01-09,2021-22,Spain ACB,Regular Season,Joventut,Unicaja,76,70
2022-01-10,2021-22,Spain ACB,Regular Season,Joventut,Urbas Fuenlabrada,92,75
2022-01-11,2021-22,Spain ACB,Regular Season,Joventut,Valencia Basket,76,68
2022-01-12,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Barça,60,75
2022-01-13,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Baxi Manresa,94,83
2022-01-14,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Bitci Baskonia,78,91
2022-01-15,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Casademont Zaragoza,90,65
2022-01-16,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Coosur Real Betis,99,97
2022-01-17,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Gran Canaria,98,89
2022-01-18,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Hereda San Pablo Burgos,91,78
2022-01-19,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Joventut,72,79
2022-01-20,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Monbus Obradoiro,86,83
2022-01-21,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,MoraBanc Andorra,79,70
2022-01-22,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Real Madrid,72,59
2022-01-23,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Río Breogán,96,78
2022-01-24,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Surne Bilbao Basket,89,79
2022-01-25,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,UCAM Murcia,87,71
2022-01-26,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Unicaja,87,82
2022-01-27,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Urbas Fuenlabrada,87,74
2022-01-28,2021-22,Spain ACB,Regular Season,Lenovo Tenerife,Valencia Basket,78,80
2022-01-29,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Baxi Manresa,98,91
2022-01-29,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Barça,64,79
2022-01-30,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Bitci Baskonia,81,76
2022-01-31,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Casademont Zaragoza,87,82
2022-02-01,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Coosur Real Betis,86,93
2022-02-02,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Gran Canaria,106,97
2022-02-03,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Hereda San Pablo Burgos,101,94
2022-02-04,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Joventut,93,91
2022-02-05,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Lenovo Tenerife,81,84
2022-02-06,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,MoraBanc Andorra,81,73
2022-02-07,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Real Madrid,88,89
2022-02-08,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Río Breogán,100,83
2022-02-09,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Surne Bilbao Basket,91,96
2022-02-10,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,UCAM Murcia,70,104
2022-02-11,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Unicaja,71,85
2022-02-12,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Urbas Fuenlabrada,93,81
2022-02-13,2021-22,Spain ACB,Regular Season,Monbus Obradoiro,Valencia Basket,85,89
2022-02-14,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Barça,74,86
2022-02-15,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Baxi Manresa,79,82
2022-02-16,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Bitci Baskonia,78,79
2022-02-17,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Casademont Zaragoza,83,92
2022-02-18,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Coosur Real Betis,76,93
2022-02-19,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Gran Canaria,87,71
2022-02-20,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Hereda San Pablo Burgos,73,71
2022-02-21,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Joventut,91,72
2022-02-22,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Lenovo Tenerife,75,77
2022-02-23,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Monbus Obradoiro,86,73
2022-02-24,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Real Madrid,58,86
2022-02-25,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Río Breogán,79,86
2022-02-26,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Surne Bilbao Basket,82,72
2022-02-27,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,UCAM Murcia,90,89
2022-02-28,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Unicaja,83,74
2022-03-01,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Urbas Fuenlabrada,92,84
2022-03-02,2021-22,Spain ACB,Regular Season,MoraBanc Andorra,Valencia Basket,75,76
2022-03-03,2021-22,Spain ACB,Regular Season,Real Madrid,Barça,75,85
2022-03-04,2021-22,Spain ACB,Regular Season,Real Madrid,Baxi Manresa,75,86
2022-03-05,2021-22,Spain ACB,Regular Season,Real Madrid,Bitci Baskonia,72,80
2022-03-06,2021-22,Spain ACB,Regular Season,Real Madrid,Casademont Zaragoza,94,69
2022-03-07,2021-22,Spain ACB,Regular Season,Real Madrid,Coosur Real Betis,71,48
2022-03-08,2021-22,Spain ACB,Regular Season,Real Madrid,Gran Canaria,70,75
2022-03-09,2021-22,Spain ACB,Regular Season,Real Madrid,Hereda San Pablo Burgos,70,63
2022-03-10,2021-22,Spain ACB,Regular Season,Real Madrid,Joventut,99,89
2022-03-11,2021-22,Spain ACB,Regular Season,Real Madrid,Lenovo Tenerife,86,77
2022-03-12,2021-22,Spain ACB,Regular Season,Real Madrid,Monbus Obradoiro,78,68
2022-03-13,2021-22,Spain ACB,Regular Season,Real Madrid,MoraBanc Andorra,83,88
2022-03-14,2021-22,Spain ACB,Regular Season,Real Madrid,Río Breogán,90,65
2022-03-15,2021-22,Spain ACB,Regular Season,Real Madrid,Surne Bilbao Basket,95,61
2022-03-16,2021-22,Spain ACB,Regular Season,Real Madrid,UCAM Murcia,90,69
2022-03-17,2021-22,Spain ACB,Regular Season,Real Madrid,Unicaja,79,74
2022-03-18,2021-22,Spain ACB,Regular Season,Real Madrid,Urbas Fuenlabrada,92,77
2022-03-19,2021-22,Spain ACB,Regular Season,Real Madrid,Valencia Basket,93,94
2022-03-20,2021-22,Spain ACB,Regular Season,Río Breogán,Barça,72,74
2022-03-20,2021-22,Spain ACB,Regular Season,Río Breogán,Baxi Manresa,98,94
2022-03-21,2021-22,Spain ACB,Regular Season,Río Breogán,Bitci Baskonia,89,83
2022-03-22,2021-22,Spain ACB,Regular Season,Río Breogán,Casademont Zaragoza,82,85
2022-03-23,2021-22,Spain ACB,Regular Season,Río Breogán,Coosur Real Betis,97,65
2022-03-24,2021-22,Spain ACB,Regular Season,Río Breogán,Gran Canaria,76,66
2022-03-25,2021-22,Spain ACB,Regular Season,Río Breogán,Hereda San Pablo Burgos,105,96
2022-03-26,2021-22,Spain ACB,Regular Season,Río Breogán,Joventut,87,90
2022-03-27,2021-22,Spain ACB,Regular Season,Río Breogán,Lenovo Tenerife,92,73
2022-03-28,2021-22,Spain ACB,Regular Season,Río Breogán,Monbus Obradoiro,80,78
2022-03-29,2021-22,Spain ACB,Regular Season,Río Breogán,MoraBanc Andorra,83,74
2022-03-30,2021-22,Spain ACB,Regular Season,Río Breogán,Real Madrid,71,79
2022-03-31,2021-22,Spain ACB,Regular Season,Río Breogán,Surne Bilbao Basket,86,94
2022-04-01,2021-22,Spain ACB,Regular Season,Río Breogán,UCAM Murcia,94,89
2022-04-02,2021-22,Spain ACB,Regular Season,Río Breogán,Unicaja,93,84
2022-04-03,2021-22,Spain ACB,Regular Season,Río Breogán,Urbas Fuenlabrada,97,89
2022-04-04,2021-22,Spain ACB,Regular Season,Río Breogán,Valencia Basket,99,82
2022-04-05,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Barça,68,84
2022-04-06,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Baxi Manresa,89,82
2022-04-07,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Bitci Baskonia,62,90
2022-04-08,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Casademont Zaragoza,76,100
2022-04-09,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Coosur Real Betis,98,99
2022-04-10,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Gran Canaria,95,80
2022-04-11,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Hereda San Pablo Burgos,87,81
2022-04-12,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Joventut,71,77
2022-04-13,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Lenovo Tenerife,87,79
2022-04-14,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Monbus Obradoiro,80,76
2022-04-15,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,MoraBanc Andorra,74,71
2022-04-16,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Real Madrid,79,67
2022-04-17,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Río Breogán,83,75
2022-04-18,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,UCAM Murcia,78,77
2022-04-19,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Unicaja,83,77
2022-04-20,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Urbas Fuenlabrada,85,80
2022-04-21,2021-22,Spain ACB,Regular Season,Surne Bilbao Basket,Valencia Basket,84,78
2022-04-22,2021-22,Spain ACB,Regular Season,UCAM Murcia,Barça,87,89
2022-04-23,2021-22,Spain ACB,Regular Season,UCAM Murcia,Baxi Manresa,71,67
2022-04-24,2021-22,Spain ACB,Regular Season,UCAM Murcia,Bitci Baskonia,80,79
2022-04-25,2021-22,Spain ACB,Regular Season,UCAM Murcia,Casademont Zaragoza,72,77
2022-04-26,2021-22,Spain ACB,Regular Season,UCAM Murcia,Coosur Real Betis,88,66
2022-04-27,2021-22,Spain ACB,Regular Season,UCAM Murcia,Gran Canaria,86,75
2022-04-28,2021-22,Spain ACB,Regular Season,UCAM Murcia,Hereda San Pablo Burgos,83,89
2022-04-29,2021-22,Spain ACB,Regular Season,UCAM Murcia,Joventut,71,83
2022-04-30,2021-22,Spain ACB,Regular Season,UCAM Murcia,Lenovo Tenerife,88,86
2022-05-01,2021-22,Spain ACB,Regular Season,UCAM Murcia,Monbus Obradoiro,98,80
2022-05-02,2021-22,Spain ACB,Regular Season,UCAM Murcia,MoraBanc Andorra,96,67
2022-05-03,2021-22,Spain ACB,Regular Season,UCAM Murcia,Real Madrid,71,80
2022-05-04,2021-22,Spain ACB,Regular Season,UCAM Murcia,Río Breogán,91,72
2022-05-05,2021-22,Spain ACB,Regular Season,UCAM Murcia,Surne Bilbao Basket,92,87
2022-05-06,2021-22,Spain ACB,Regular Season,UCAM Murcia,Unicaja,79,84
2022-05-07,2021-22,Spain ACB,Regular Season,UCAM Murcia,Urbas Fuenlabrada,99,76
2022-05-08,2021-22,Spain ACB,Regular Season,UCAM Murcia,Valencia Basket,71,72
2022-05-09,2021-22,Spain ACB,Regular Season,Unicaja,Barça,73,75
2022-05-09,2021-22,Spain ACB,Regular Season,Unicaja,Baxi Manresa,95,100
2022-05-10,2021-22,Spain ACB,Regular Season,Unicaja,Bitci Baskonia,72,73
2022-05-11,2021-22,Spain ACB,Regular Season,Unicaja,Casademont Zaragoza,112,72
2022-05-12,2021-22,Spain ACB,Regular Season,Unicaja,Coosur Real Betis,96,80
2022-05-13,2021-22,Spain ACB,Regular Season,Unicaja,Gran Canaria,79,80
2022-05-14,2021-22,Spain ACB,Regular Season,Unicaja,Hereda San Pablo Burgos,89,78
2022-05-15,2021-22,Spain ACB,Regular Season,Unicaja,Joventut,72,76
2022-05-16,2021-22,Spain ACB,Regular Season,Unicaja,Lenovo Tenerife,64,97
2022-05-17,2021-22,Spain ACB,Regular Season,Unicaja,Monbus Obradoiro,91,79
2022-05-18,2021-22,Spain ACB,Regular Season,Unicaja,MoraBanc Andorra,78,74
2022-05-19,2021-22,Spain ACB,Regular Season,Unicaja,Real Madrid,91,92
2022-05-20,2021-22,Spain ACB,Regular Season,Unicaja,Río Breogán,72,64
2022-05-21,2021-22,Spain ACB,Regular Season,Unicaja,Surne Bilbao Basket,91,75
2022-05-22,2021-22,Spain ACB,Regular Season,Unicaja,UCAM Murcia,87,88
2022-05-23,2021-22,Spain ACB,Regular Season,Unicaja,Urbas Fuenlabrada,90,86
2022-05-24,2021-22,Spain ACB,Regular Season,Unicaja,Valencia Basket,82,87
2022-05-25,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Barça,69,86
2022-05-26,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Baxi Manresa,90,82
2022-05-27,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Bitci Baskonia,84,70
2022-05-28,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Casademont Zaragoza,77,55
2022-05-29,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Coosur Real Betis,77,82
2022-05-30,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Gran Canaria,87,92
2022-05-31,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Hereda San Pablo Burgos,91,96
2022-06-01,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Joventut,82,104
2022-06-02,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Lenovo Tenerife,104,96
2022-06-03,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Monbus Obradoiro,93,92
2022-06-04,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,MoraBanc Andorra,91,78
2022-06-05,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Real Madrid,85,88
2022-06-06,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Río Breogán,88,65
2022-06-07,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Surne Bilbao Basket,87,82
2022-06-08,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,UCAM Murcia,105,95
2022-06-09,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Unicaja,53,73
2022-06-10,2021-22,Spain ACB,Regular Season,Urbas Fuenlabrada,Valencia Basket,88,87
2022-06-11,2021-22,Spain ACB,Regular Season,Valencia Basket,Barça,86,76
2022-06-12,2021-22,Spain ACB,Regular Season,Valencia Basket,Baxi Manresa,90,85
2022-06-13,2021-22,Spain ACB,Regular Season,Valencia Basket,Bitci Baskonia,67,72
2022-06-14,2021-22,Spain ACB,Regular Season,Valencia Basket,Casademont Zaragoza,81,79
2022-06-15,2021-22,Spain ACB,Regular Season,Valencia Basket,Coosur Real Betis,81,84
