date,season,league,gameType,home_team,away_team,home_score,away_score
2026-03-26,2025-26,Germany BBL,Regular Season,Bayern Munich,Vet-Concept Gladiators Trier,94,83
2026-03-27,2025-26,Germany BBL,Regular Season,Bayern Munich,Ratiopharm Ulm,62,79
2026-03-28,2025-26,Germany BBL,Regular Season,Bayern Munich,Rasta Vechta,90,88
2026-03-29,2025-26,Germany BBL,Regular Season,Bayern Munich,Fitness First Würzburg Baskets,98,79
2026-03-30,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Bamberg Baskets,89,103
2026-03-30,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Alba Berlin,76,73
2026-03-31,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Telekom Baskets Bonn,98,94
2026-04-01,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Basketball Löwen Braunschweig,93,84
2026-04-02,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Niners Chemnitz,89,72
2026-04-03,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Skyliners Frankfurt,75,89
2026-04-04,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Veolia Towers Hamburg,77,96
2026-04-05,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,MLP Academics Heidelberg,94,74
2026-04-06,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,MHP Riesen Ludwigsburg,102,88
2026-04-06,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Science City Jena,92,95
2026-04-07,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Syntainics MBC,91,84
2026-04-08,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Bayern Munich,79,87
2026-04-09,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Rostock Seawolves,81,79
2026-04-10,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Vet-Concept Gladiators Trier,108,85
2026-04-11,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Ratiopharm Ulm,86,93
2026-04-12,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Rasta Vechta,70,91
2026-04-13,2025-26,Germany BBL,Regular Season,EWE Baskets Oldenburg,Fitness First Würzburg Baskets,79,85
2026-04-14,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Bamberg Baskets,86,88
2026-04-14,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Alba Berlin,66,80
2026-04-15,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Telekom Baskets Bonn,86,88
2026-04-16,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Basketball Löwen Braunschweig,98,78
2026-04-17,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Niners Chemnitz,73,78
2026-04-18,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Skyliners Frankfurt,82,77
2026-04-19,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Veolia Towers Hamburg,103,71
2026-04-20,2025-26,Germany BBL,Regular Season,Rostock Seawolves,MLP Academics Heidelberg,90,79
2026-04-21,2025-26,Germany BBL,Regular Season,Rostock Seawolves,MHP Riesen Ludwigsburg,96,89
2026-04-21,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Science City Jena,89,79
2026-04-22,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Syntainics MBC,84,77
2026-04-23,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Bayern Munich,67,85
2026-04-24,2025-26,Germany BBL,Regular Season,Rostock Seawolves,EWE Baskets Oldenburg,94,77
2026-04-25,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Vet-Concept Gladiators Trier,118,103
2026-04-26,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Ratiopharm Ulm,68,75
2026-04-27,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Rasta Vechta,87,91
2026-04-28,2025-26,Germany BBL,Regular Season,Rostock Seawolves,Fitness First Würzburg Baskets,77,74
2026-04-29,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Alba Berlin,92,99
2026-04-29,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Bamberg Baskets,92,87
2026-04-30,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Telekom Baskets Bonn,102,98
2026-05-01,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Basketball Löwen Braunschweig,78,73
2026-05-02,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Niners Chemnitz,100,105
2026-05-03,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Skyliners Frankfurt,89,84
2026-05-04,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Veolia Towers Hamburg,101,92
2026-05-05,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,MLP Academics Heidelberg,69,71
2026-05-06,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Science City Jena,94,95
2026-05-06,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,MHP Riesen Ludwigsburg,92,76
2026-05-07,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Syntainics MBC,85,78
2026-05-08,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Bayern Munich,80,104
2026-05-09,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,EWE Baskets Oldenburg,95,98
2026-05-10,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Rostock Seawolves,88,78
2026-05-11,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Ratiopharm Ulm,100,89
2026-05-12,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Rasta Vechta,96,87
2026-05-13,2025-26,Germany BBL,Regular Season,Vet-Concept Gladiators Trier,Fitness First Würzburg Baskets,102,90
2026-05-14,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Bamberg Baskets,73,89
2026-05-14,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Alba Berlin,77,89
2026-05-15,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Telekom Baskets Bonn,84,77
2026-05-16,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Basketball Löwen Braunschweig,72,59
2026-05-17,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Niners Chemnitz,94,81
2026-05-18,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Skyliners Frankfurt,67,75
2026-05-19,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Veolia Towers Hamburg,81,72
2026-05-20,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,MLP Academics Heidelberg,77,79
2026-05-21,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Science City Jena,93,90
2026-05-21,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,MHP Riesen Ludwigsburg,93,76
2026-05-22,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Syntainics MBC,104,81
2026-05-23,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Bayern Munich,77,81
2026-05-24,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,EWE Baskets Oldenburg,101,72
2026-05-25,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Rostock Seawolves,87,80
2026-05-26,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Vet-Concept Gladiators Trier,97,67
2026-05-27,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Rasta Vechta,77,74
2026-05-28,2025-26,Germany BBL,Regular Season,Ratiopharm Ulm,Fitness First Würzburg Baskets,66,61
2026-05-29,2025-26,Germany BBL,Regular Season,Rasta Vechta,Bamberg Baskets,96,93
2026-05-29,2025-26,Germany BBL,Regular Season,Rasta Vechta,Alba Berlin,83,95
2026-05-30,2025-26,Germany BBL,Regular Season,Rasta Vechta,Telekom Baskets Bonn,70,76
2026-05-31,2025-26,Germany BBL,Regular Season,Rasta Vechta,Basketball Löwen Braunschweig,120,98
2026-06-01,2025-26,Germany BBL,Regular Season,Rasta Vechta,Niners Chemnitz,80,78
2026-06-02,2025-26,Germany BBL,Regular Season,Rasta Vechta,Skyliners Frankfurt,95,98
2026-06-03,2025-26,Germany BBL,Regular Season,Rasta Vechta,Veolia Towers Hamburg,97,95
2026-06-04,2025-26,Germany BBL,Regular Season,Rasta Vechta,MLP Academics Heidelberg,86,76
2026-06-05,2025-26,Germany BBL,Regular Season,Rasta Vechta,MHP Riesen Ludwigsburg,121,102
2026-06-05,2025-26,Germany BBL,Regular Season,Rasta Vechta,Science City Jena,101,64
2026-06-06,2025-26,Germany BBL,Regular Season,Rasta Vechta,Syntainics MBC,83,96
2026-06-07,2025-26,Germany BBL,Regular Season,Rasta Vechta,Bayern Munich,74,77
2026-06-08,2025-26,Germany BBL,Regular Season,Rasta Vechta,EWE Baskets Oldenburg,79,96
2026-06-09,2025-26,Germany BBL,Regular Season,Rasta Vechta,Rostock Seawolves,78,90
2026-06-10,2025-26,Germany BBL,Regular Season,Rasta Vechta,Vet-Concept Gladiators Trier,123,97
2026-06-11,2025-26,Germany BBL,Regular Season,Rasta Vechta,Ratiopharm Ulm,85,73
2026-06-12,2025-26,Germany BBL,Regular Season,Rasta Vechta,Fitness First Würzburg Baskets,100,104
2026-06-13,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Bamberg Baskets,80,98
2026-06-13,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Alba Berlin,96,92
2026-06-14,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Telekom Baskets Bonn,81,87
2026-06-15,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Basketball Löwen Braunschweig,92,80
2026-06-16,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Niners Chemnitz,81,69
2026-06-17,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Skyliners Frankfurt,80,66
2026-06-18,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Veolia Towers Hamburg,91,88
2026-06-19,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,MLP Academics Heidelberg,70,54
2026-06-20,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Science City Jena,97,92
2026-06-20,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,MHP Riesen Ludwigsburg,75,58
2026-06-21,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Syntainics MBC,89,71
2026-06-22,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Bayern Munich,81,90
2026-06-23,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,EWE Baskets Oldenburg,82,71
2026-06-24,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Rostock Seawolves,63,75
2026-06-25,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Vet-Concept Gladiators Trier,102,83
2026-06-26,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Ratiopharm Ulm,98,84
2026-06-27,2025-26,Germany BBL,Regular Season,Fitness First Würzburg Baskets,Rasta Vechta,86,103
